description,events,eventType,id,place,sources,time,type,url,place.dirName,place.elevation,place.events,place.id,place.locations,place.name,place.sources,place.type
"Une équipe internationale exploitant le télescope spatial Euclid de l'ESA, avec le concours de la NASA, annonce dans Astronomy & Astrophysics la découverte de 31 des plus anciens quasars jamais documentés. Douze d'entre eux remontent aux 770 premiers millions d'années de l'Univers et deux autres — les plus anciens jamais observés — se sont formés durant les 670 premiers millions d'années, alors que l'Univers n'avait que 5 % de son âge actuel : leur lumière a mis quelque 13 milliards d'années à parvenir jusqu'à la Terre. Ces trous noirs supermassifs déjà colossaux si tôt après le Big Bang renforcent le mystère de la formation rapide des premières galaxies et de leurs trous noirs.","",sighting,2026-07-06$,,""""","""",s1,"""",,ESA’s Euclid Space Telescope Finds Universe’s Most Ancient Quasars - NASA Science,"""","""",s2,"""",,ESA - Euclid discovers the most ancient quasar in the Universe,""Euclid"","""",s3,"""",,Discovery of 31 new quasars at 6.6 < z < 7.8 | Astronomy & Astrophysics (A&A)",2026-07-06,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-06
"Le Pentagone publie via le système PURSUE la quatrième tranche de fichiers déclassifiés sur les PANs, comprenant plusieurs vidéos militaires inédites recueillies par l'AARO ainsi que des documents historiques remontant aux années 1940, dont une série d'images prises par les astronautes de la NASA à bord de la navette Columbia lors de la mission STS-80 en 1996. Comme pour les tranches précédentes, les objets filmés (Moyen-Orient 2023, ouest des États-Unis 2020 évoquant le ""Tic Tac"" de 2004, Atlantique 2020) restent flous et la plupart admettent des explications banales — ballons, particules de glace dégazées, artefacts de capteur —, aucun ne constituant la preuve d'un aéronef inconnu ou d'une technologie avancée selon les analystes. Un document du Department of Energy détaille par ailleurs l'intrusion, en septembre 2015, d'un objet non identifié dans l'espace aérien de l'usine d'assemblage d'armes nucléaires Pantex, près d'Amarillo (Texas). Le porte-parole du Pentagone Sean Parnell indique que de nouvelles tranches suivront.","",sighting,2026-07-10$,,""""","""",s4,"""",,Department of War Publishes Fourth Release of Unidentified Anomalous Phenomena Files on WAR.GOV/UFO > U.S. Department of War > Release | U.S. Department of War,"""","""",s5,"""",,Pentagon Releases New Batch of UAP Videos and Historical Files,""Pentagon releases new batch of UFO files"","""",s6,"""",,""Unlike anything I had seen"" - CBS News",2026-07-10,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-10
"Une équipe menée par Izaskun Jiménez-Serra (Centre d'astrobiologie, CSIC-INTA, Madrid) annonce dans Nature Astronomy la première détection d'un sucre dans le milieu interstellaire : l'érythrulose (C4H8O4), un cétose à quatre atomes de carbone. La molécule est identifiée par ses raies millimétriques dans le nuage moléculaire G+0.693−0.027, proche du centre de la Voie lactée, à l'aide des radiotélescopes de Yebes (40 m) et de l'IRAM (30 m, Pico Veleta). C'est la plus grande molécule non cyclique et la première molécule à quatre atomes d'oxygène jamais repérées dans l'espace. Les sucres comptant parmi les briques élémentaires du vivant — ils forment le squelette de l'ARN et de l'ADN —, le résultat indique qu'ils peuvent se former sur les grains de poussière interstellaires bien avant l'apparition d'un système planétaire, et conforte l'hypothèse d'un apport exogène des précurseurs de la vie sur la Terre.","",sighting,2026-07-13$,,""""","""",s7,"""",,Client Challenge,"""","""",s8,"""",,Client Challenge,"""","""",s9,"""",,Scientists spot sugar in interstellar space for the first time ever | Scientific American",2026-07-13,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-13
"Une équipe du Center for Astrophysics | Harvard & Smithsonian publie dans Science la première détection d'une atmosphère autour d'une exoplanète rocheuse en zone habitable : LHS 1140 b, une super-Terre située à quelque 48 années-lumière dans la constellation de la Baleine, en orbite dans la zone habitable de la naine rouge LHS 1140. Les spectres obtenus au télescope Magellan Clay de l'observatoire de Las Campanas (Chili) révèlent de l'hélium s'échappant de la haute atmosphère de la planète, chauffée par les rayons X et l'ultraviolet extrême de son étoile — signe qu'elle a retenu une atmosphère substantielle pendant des milliards d'années. L'hélium, détecté en 2024, n'était toutefois plus observable en l'année d'avant, suggérant un échappement variable. Les modèles suggèrent un monde potentiellement riche en eau, voire couvert d'océans, faisant de LHS 1140 b une cible de choix pour le télescope spatial James Webb.","",sighting,2026-07-16$,,""""","""",s10,"""",,Helium escaping from the atmosphere of a nearby rocky exoplanet orbiting in a habitable zone | Science,"""","""",s11,"""",,First atmosphere detected on a habitable-zone rocky world | Center for Astrophysics | Harvard & Smithsonian,"""","""",s12,"""",,First Atmosphere Detected on a Terrestrial World - Sky & Telescope ",2026-07-16,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-16
"Le journaliste Ross Coulthart consacre, en réponse à la question d'un téléspectateur, un segment de son émission Reality Check (NewsNation) aux documents « CARET » publiés en 2007 par le dénommé « Isaac » à l'appui des photos de « drônes » alors observés en Californie — documents qu'une enquête du MUFON avait conclu être des faux.","",sighting,2026-07-19$,,"""https"","""",s13,"""",,//www.newsnationnow.com/podcasts-newsnation/reality-check/ross-coulthart-qa-mars-face-debate-energy-weapons-defining-the-legacy-program-reality-check/,""https"","""",s14,"""",,//podcasts.apple.com/us/podcast/ross-coulthart-q-a-mars-face-debate-energy-weapons/id1837783062?i=1000777420608",2026-07-19,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-19
"L'AARO publie, plusieurs mois après le délai légal, son rapport annuel consolidé sur les PANs pour l'exercice 2025. Sur 319 signalements reçus — 274 dans le domaine aérien, 44 dans le domaine spatial et 1 dans le domaine maritime —, 114 sont résolus et attribués à des objets banals : ballons, oiseaux, satellites, avions, drones, ainsi qu'un lancement de fusée et un homme-fusée. Une nouvelle capacité de modélisation et de simulation tridimensionnelles permet à elle seule d'expliquer 238 signalements par le reflet de la lumière solaire sur des satellites (satellite flaring). 191 dossiers demeurent en archive active faute d'informations suffisantes et le fonds de l'office atteint 1 870 signalements. Aucun cas résolu à ce jour n'indique de capacité adverse avancée ni de technologie de rupture, mais l'office relève des récits décrivant des performances supérieures à l'état de l'art connu — sans aucune donnée technique à l'appui — ainsi que deux cas d'interférences électroniques ou avioniques attribuées à des PANs à proximité d'un aéronef en opération. L'unique cas maritime, toujours en cours d'investigation, émane d'unités de l'US Navy opérant au large des côtes de : une centaine de PANs aériens accompagnés de deux engins de surface probablement inhabités.","",sighting,2026-07-20$Virginie,,,"",,"",Virginie,"",place,""""","""",s15,"""",,AARO FY2025 Consolidated Annual Report on UAP ,"""","""",s16,"""",,Pentagon investigating mysterious UAP event reported by the Navy near Virginia’s coast | DefenseScoop,"""","""",s17,"""",,AARO Releases FY2025 UAP Report Months After Statutory Deadline",2026-07-20,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-20
"Le président Donald Trump ordonne au ministère de la Défense et à la communauté du renseignement de lever les accords de confidentialité (non-disclosure agreements) qui lient les anciens agents fédéraux et sous-traitants détenant des informations sur les PANs, afin qu'ils puissent s'exprimer devant des représentants désignés de l'AARO ou de la PURSUE sans risquer la perte de leur habilitation ni des poursuites. Un responsable de l'administration souligne qu'il ne s'agit pas d'une directive de déclassification : les informations recueillies resteront soumises aux procédures de déclassification existantes, et seuls les incidents demeurant inexpliqués — à l'exclusion des technologies étrangères connues, des programmes américains classifiés et des phénomènes naturels — sont visés.","",sighting,2026-07-21$,,""""","""",s18,"""",,Trump directs agencies to waive NDAs for UAP whistleblowers today | Fox News,"""","""",s19,"""",,Trump Orders UFO Whistleblowers Released From NDAs in Dramatic Push To Unlock Long-Hidden Government Secrets | IBTimes UK",2026-07-21,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-21
"La Chambre des représentants adopte l'amendement du représentant Eric Burlison (Missouri) portant l'Unidentified Anomalous Phenomena Disclosure Act (UAPDA) dans le projet de loi d'autorisation de défense (NDAA) pour l'exercice 2027. Le texte imposerait aux agences fédérales de verser leurs archives sur les PANs à une collection permanente déposée aux Archives nationales, créerait un UAP Records Review Board indépendant doté d'un pouvoir d'assignation et confirmé par le Sénat, et étendrait ces obligations aux sous-traitants du gouvernement. C'est la première fois qu'un tel dispositif franchit le vote de la Chambre : une proposition analogue de Chuck Schumer avait été vidée de sa substance en conciliation en 2023, et l'amendement déposé par Burlison sur le NDAA pour l'exercice 2026 n'avait pas été autorisé à venir en séance. Le texte doit encore passer le Sénat puis la conciliation pour devenir loi.","",sighting,2026-07-23$,,""""","""",s20,"""",,House Adopts Burlison Amendment Establishing UAP Disclosure Framework | Representative Burlison,"""","""",s21,"""",,House approves Burlison amendment creating framework for UAP records disclosure | Newstalk KZRG - KZRG-AM",2026-07-23,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-23
"Louisa Mason (université de Manchester) présente au National Astronomy Meeting de la Royal Astronomical Society, à Birmingham, le premier relevé SETI radio jamais mené avec le réseau ALMA de l'ESO (Chili). Depuis 1959 et la conjecture de Philip Morrison et Giuseppe Cocconi, l'écoute se concentre sur le « trou d'eau » (1,42 à 1,66 GHz), l'intervalle séparant les raies naturelles de l'hydrogène et de l'hydroxyle ; Mason explore au contraire deux fenêtres de la bande 3 d'ALMA, autour de 90,6 et 93,2 GHz, dans des archives d'observations acquises à d'autres fins. Aucune technosignature n'y est détectée, mais le travail ouvre à la recherche un domaine millimétrique jusqu'ici pratiquement inexploré. Il montre aussi que la « prise accessoire stellaire » des relevés est très sous-estimée : appliqué à un relevé antérieur de 1 327 pointages, le modèle galactique de Besançon porte de quelque 288 000 (d'après le catalogue Gaia) à plus de 6,1 millions le nombre d'étoiles effectivement scrutées.","",sighting,2026-07-24$,,"""NAM 2026"","""",s22,"""",,Could alien signals be hiding on a different radio channel? | The Royal Astronomical Society,""https"","""",s23,"""",,//doi.org/10.1093/mnras/staf2112,"""","""",s24,"""",,Why SETI Might Have Been Missing Alien Signals",2026-07-24,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-24
"La CNSA diffuse les images de l'objet interstellaire 3I/ATLAS obtenues le vendredi 3 octobre 2025 par la caméra haute résolution HiRIC de la sonde Tianwen-1, en orbite autour de Mars, à quelque 29 millions de kilomètres de l'objet. La coma et la queue y sont nettement visibles. Il s'agit de la première observation chinoise d'un corps d'espace lointain, et de la première imagerie de 3I/ATLAS depuis un point de vue nettement hors de son plan orbital — une contrainte inédite sur la dynamique de ses poussières. La cible était difficile : un noyau de moins de 5,6 km filant à 58 km/s (86 km/s en vitesse relative), pour un instrument conçu pour photographier la surface éclairée de Mars. Les orbiteurs européens Mars Express et ExoMars Trace Gas Orbiter de l'ESA l'avaient photographié le même jour.","",sighting,2026-07-24$,,""""","""",s25,"""",,China’s Tianwen-1 captures interstellar comet 3I/ATLAS near Mars | ScienceDaily,"""","""",s26,"""",,China's Tianwen-1 Orbiter Spots 3I/ATLAS - Universe Today,"""","""",s27,"""",,[2603.10350] Interstellar Object 3I/ATLAS Observed from Mars by China's Tianwen-1 Spacecraft",2026-07-24,event,https://rr0.org/time/2/0/2/6/07/index.html#2026-07-24
