description,events,id,place,sources,time,type,url,place.name,place.org,place.place.dirName,place.place.elevation,place.place.events,place.place.id,place.place.locations,place.org.dirName,place.org.events,place.org.id,place.org.kind,place.org.parent.dirName,place.org.parent.events,place.org.parent.id,place.org.parent.kind,place.org.parent.parent.dirName,place.org.parent.parent.events,place.org.parent.parent.id,place.org.parent.parent.kind,place.org.parent.parent.parent,place.org.parent.parent.places,place.org.parent.parent.type,place.org.parent.places,place.org.parent.type,place.org.places,place.org.type
"en le dimanche 7 janvier à 19 h A , 1 témoin observe 3 points lumineux dans le ciel. Ces points lumineux sont stationnaires et silencieux puis se déplacent lentement vers la gauche avec 2 feux clignotants, rouge et blanc. L'observation dure environ 4 mn (Aucune autre information disponible (témoignage direct, pas d'enquête de gendarmerie)). le mardi 16 janvier à 07:45 Dans la tour de contrôle de Biarritz Parme, Emma reçoit un appel téléphonique de son collègue José, de la tour de contrôle de San Sebastian Fuentarrabia, qui observe un point lumineux fixe au-dessus de la mer. Une lumière scintillante est effectivement observée, mais pas au radar.","",2001-01,"Macon, Saône-et-Loire",,,,"",,"","""SEPRA"","""",s1,"""",,,,""""""Patenet, Jacques"""""","""",s2,"""",""Phénomènes Aérospatiaux Non-Identifiés - Un défi à la science, Le cherche midi, avril 2007"",,""Quelques enquêtes du GEPAN""",2001-01,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-01
"en vers le mardi 13 mars à 19:50 A , 1 témoin observe le passage d'un point lumineux très brillant avec une trainée lumineuse (Comme le témoin l'a d'ailleurs immédiatement interprété, il s'agit de la rentrée probable d'un objet dans l'atmosphère). le lundi 26 mars A Leith, Ecosse, observation de 2 lumières blanches floues semblant dancer l'une autour de l'autre. Nuit du 31 au 1er avril, puis la nuit suivante : A Douai, Nord, plusieurs témoins observent 1 point lumineux plus gros qu'une étoile. Observé à la jumelle, des scintillements de couleur apparaissent dans le point lumineux. Le phéomène ne fait pas de bruit et reste observé plusieures heures (Il est probable que ces observations soient celles d'étoiles particulièrement lumineuses).","",2001-03,Marly-le-Roi (Yvelines),,,,"",,"","""SEPRA"","""",s3,"""",,,,""""""Mather, Adrian"""",""""Jacobs, Bill"""""","""",s4,"""",Scotsman.com News,02,""Lothian X-Files revealed"",""GEPAN"","""",s5,"""",,,",2001-03,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-03
"en le jeudi 5 avril à 12:20 Monsieur A. J. A. sort devant sa maison pour fumer une cigarette lorsque soudain il remarque une figure approchant à sa droite. Il pense tout d'abord à un grand hibou, mais alors qu'il vole directement devant lui, il constate qu'il s'agit d'une créature étrange. Alors que la créature vole près d'un lampadaire proche le témoin remarque qu'il s'agit d'une forme humanoïde avec une très grande tête, sans ailes, et qui vole à hauteur constante, sans aucun bruit. Le corps fait environ 1,4 m de longueur. Il semble couvert d'un pelage vert sombre ""natté"". Il a une tête en forme de poire, mais le témoin ne peut voir ses yeux. Il a de longs bras fins. Alors que la créature vole devant le témoin sur près de 10 m, il ressent une sueur froide et une panique illogique. La créature vole à côté du lampadaire et fait un virage à 90°, disparaissant rapidement de vue. Les lumières de la rue s'éteignent lorsque la créature vole à côté puis se rallument plus tard. le dimanche 8 avril 2 garçons de 13 et 14 ans rentrent au village de San Rafael signalent avoir vu dans un endroit boisé 2 grands yeux verts lumineux en amande. Soudain, une grande forme a sauté en l'air, à peu près 6 m, et les a survolés en les repoussant d'un puissant courant d'air froid. Un des garçons avait un téléphone cellulaire et a remarqué qu'il s'était allumé tout seul et avait formé le numéro 1 plusieurs fois. Ils ont également remarqué que la lumière de l'éclairage public avait faibli. Quelques minutes plus tard, une forme plus grande à quelque 15 m d'eux prend aussi son envol et atterri sur le toit d'un camion proche, alors que l'autre forme sombre atterri sur le toit d'une maison et est perdue de vue. le lundi 23 avril Une dépêche annonce que ""Le Bureau britannique des Soucoupes volantes"", dirigé par Denis Plunkett (71 ans), ferme ses portes en raison de la forte baisse du nombre de témoignages ces dernières années, peut-être parce que les extraterrestres ont terminé leur programme d'observation de la Terre qui aurait commencé après les premières explosions de bombes atomiques, selon Plunkett. le jeudi 26 avril A , 2 témoins en voiture observent et filment pendant 1 h environ 1 point lumineux stationnaire dans le ciel. le lundi 30 avril à 05:35 L'équipage d'un DC-10 à destination de Bordeaux observe le passage durant 3 à 4 s d'une lueur verte en trajectoire descendante (probablement due à une rentrée atmosphérique). Observation faite à une distance estimée de plus de 10 km.","",2001-04,Agde (Hérault),,,,"",,"",""""","""",s6,"""",,,Calama UFO Center,"""","""",s7,"""",,,Calama UFO Center,"""","""",s8,"""",,,,""SEPRA"","""",s9,"""",,,,""SEPRA"","""",s10,"""",,,",2001-04,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-04
en le dimanche 20 mai Jacques Vallée est interviewé sur Europe 1 par Marc Menant.,"",2001-05,,"",2001-05,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-05
"en le mercredi 6 juin à 16:40 Au-dessus du , l'équipage d'un A-300 en vol vers Toulouse observe un phénomène lumineux rapide incandescent en trajectoire descendante. Compte tenu de la proximité d'une zone militaire, l'observation a été probablement identifiée comme un leurre largué par un appareil militaire. Le phénomène a également été observé par l'équipage d'un autre avion. le vendredi 22 juin à 21:30 A Brignoles (Var), des témoins observent 1 point lumineux très brillant dans le ciel qui se déplace très lentement vers le nord-nord-ouest (Il s'agit vraisemblablement d'une observation astronomique, sans doute la planéte Mars). le dimanche 24 juin à 19 h A Martigues (Bouches-du-Rhône), 1 témoin observe 1 objet cylindrique vertical se déplaçant lentement. Le témoin filme le phénomène en le suivant à moto pour mieux le suivre dans ses déplacements. L'altitude estimée de l'objet est de 600 m et celui-ci semble mesurer 15 m de hauteur sur 2,5 m de diamètre. Il est couleur aluminium avec des points brillants comme des phares. Le déplacement est lent, estimé à 10 km/h environ.","",2001-06$org_fr_cvl_18,Cher (Centre-Val de Loire (France)),org/fr/cvl/18,"",18,department,org/fr/cvl,"",cvl,region,org/fr,"",fr,country,,"",org,",,"""",,""47.5,1.75""",org,",,"""",,""47,2.5833333333333335""",org,,,"",,"47,2.5833333333333335","""SEPRA"","""",s11,"""",,,,""SEPRA"","""",s12,"""",,,,""GEPAN"","""",s13,"""",,,",2001-06,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-06
"en le mercredi 4 juillet à 22:30 A , des témoins voient le passage d'un objet de la taille d'un avion (DC-10) avec une rangée de lumières jaunes volant assez bas avec un bruit sourd. Le météore filmé le 23 juillet le lundi 23 juillet à 18:18 à le lundi 23 juillet à 22:18 A Rochester (Pennsylvanie), Paul Brown prend en photo ces enfants dans le jardin de sa maison, quand un météore illumine le jour comme un 2ᵉ soleil. La puissance des explosions fait trembler les maisons et les voitures. le mercredi 25 juillet à 05:30 Les habitants de Changanasery (sud-ouest de l'état de Kerala, Inde) sont réveillés par une très forte détonation. Dans la nuit qui règne encore, certains perçoivent un éclair lumineux. À en 8, une pluie rouge commence à tomber. Les habitants de la région de Changanassery vont subir ces étranges averses, avant que l'ensemble du Kerala ne soit concerné. 14 grandes villes disséminées aux 4 coins de l'état seront finalement touchées par 124 pluies rouges, la dernière étant située le dimanche 23 septembre, sur la ville de Kannur (à plus de 300 km de Changanassery, à l'extrémité nord de l'état du Kerala).","",2001-07,Marseille (Bouches-du-Rhône),,,,"",,"","""SEPRA"","""",s14,"""",,,,""""""Hamonou, Eric"""""","""",s15,"""",""Science & Vie, avril 2007"",106-11,""Que s'est-il passé le 25 juillet 2001 au-dessus du Kerala ?"",""""""McCafferty, P."""""","""",s16,"""",""International Journal of Astrobiology, Cambridge University Press, 3 avril 2007 < """"Claim of alien cells in rain may fit historical accounts: study"""", World Science"",22,""Bloody rain again! Red rain and meteors in history and myth""",2001-07,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-07
"en le dimanche 12 août à 02:15 Au , un couple observant les étoiles filantes constate le passage de 3 points lumineux orangé pendant 10 secondes environ. Le témoin, contrôleur aérien de son état estime l'altitude à 3048 m et la vitesse à. le lundi 20 août à 23:15 A Toscane Saint Apre, Dordogne, 1 témoin sur un terrain de camping observe le passage de 1 triangle délimité par 3 points lumineux dans le ciel. Le phénomène est silencieux et dure quelques mn. Le fils du témoin essaiera en vain de le filmer. le mardi 28 août à 02 h A Cherry Valley, près de Belfast, Royaume-Uni, observation d'une grande lumière circulaire blanche se déplaçant à grande vitesse sans bruit à 152 m environ.","",2001-08,"Cap d'Agde, Hérault",,,,"",,"","""SEPRA"","""",s17,"""",,,,""SEPRA"","""",s18,"""",,,,""""""Lister, Sam"""""","""",s19,"""",Belfast Telegraph,02,""Ulster's X-files: dossier of UFO sightings released""",2001-08,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-08
"en le vendredi 7 septembre A , sur un terrain de football, le représentant du préfet découvre 3 cercles d'herbes carbonisées de 30 à 40 cm environ et formant un triangle isocèle. le mardi 11 septembre Aux USA, attentats. le jeudi 27 septembre à 02:14 A Saint Laurent-de-la-Salanque, Pyrénées-Orientales, 1 témoin observe pendant en 7 à en 10 le passage rapide de 1 grand objet de forme triangulaire. Cet objet, qui semble beaucoup plus grand qu'un avion, se déplace sans bruit et très rapidement, environ 2 à 3 fois plus vite q'un avion à une altitude estimée de 600 à 700 m. La forme triangulaire est sombre, avec une lumière phosphorescente à chaque extrémité.","",2001-09,"Toussus-le-Noble, Yvelines",,,,"",,"",""""","""",s20,"""",,,,""SEPRA"","""",s21,"""",,,,""SEPRA"","""",s22,"""",,,",2001-09,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-09
en,"",2001-10,,"",2001-10,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-10
"en le jeudi 15 novembre Observation similaire à celle du 13 octobre. Le météore filmé le 18 novembre 2001-11-18 12:52PM Au sud de , un spectaculaire bolide des taurides est filmé depuis un avion de la FISTA (Flying Infrared Signature Technology Aircraft). C'est un petit morceau de la comète 2P/Encke.","",2001-11,"Las Vegas, Nevada, USA",,,,"",,"","",2001-11,sighting,https://rr0.org/time/2/0/0/1/index.html#2001-11
